Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
0.007502344,0.001562988,0.033447952,0.004376368,0.286652079,0.028446389,0.010315724,0.002813379,0.056892779,0.014066896,0.006877149,0.002813379,0.028446389,0.008752735,0.001875586,0.005939356,0.003125977,0.003125977,0.006877149,0.055642388,0.038762113,0.016880275,0.023444827,0.002813379,0.015629884,0.003125977,0.000937793,0.005626758,0.005314161,0.022194436,0.005314161,0.033135355,0.018130666,0.000937793,0.01219131,0.003438575,0.019381057,0.030321976,0.007814942,0.005626758,0.000312598,0.005626758,0.040950297,0.005626758,0.001875586,0.047827446,0.030634573,0.002188184,0.013441701,0.001875586
0.005710447,0.001343635,0.012428619,0.002015452,0.335236816,0.020154518,0.010413168,0.00235136,0.047027209,0.012428619,0.006382264,0.004030904,0.035942224,0.013436345,0.004366812,0.005710447,0.003694995,0.007054081,0.004030904,0.034598589,0.02216997,0.013436345,0.019482701,0.002687269,0.012764528,0.004030904,0.003023178,0.010749076,0.003694995,0.025864965,0.008061807,0.033590863,0.015115888,0.000335909,0.018139066,0.004702721,0.033590863,0.028552234,0.004366812,0.00235136,0.000335909,0.007725899,0.030903594,0.005038629,0.003023178,0.047027209,0.042660396,0.00235136,0.017803158,0.002015452
0.005160973,0.000983043,0.016711723,0.002211846,0.261489309,0.021872696,0.010321946,0.001474564,0.03907594,0.011304989,0.009093143,0.006144016,0.030228557,0.012288031,0.005898255,0.004915213,0.01572868,0.006635537,0.005406734,0.049889408,0.047923323,0.022855739,0.01155075,0.001228803,0.01179651,0.003686409,0.001474564,0.01572868,0.006389776,0.030228557,0.006635537,0.038830179,0.020889653,0.000737282,0.017203244,0.005160973,0.032440403,0.029737036,0.005406734,0.002949128,0.001228803,0.010076186,0.028262472,0.005406734,0.004915213,0.047677562,0.049397886,0.004177931,0.01572868,0.001720324
0.002835782,0.002577984,0.018045888,0.002062387,0.337458108,0.021397267,0.01288992,0.002835782,0.035833978,0.009796339,0.007733952,0.004124774,0.04356793,0.010311936,0.002577984,0.00489817,0.003351379,0.003866976,0.005155968,0.028873421,0.032482599,0.021655066,0.013405517,0.002320186,0.010311936,0.005929363,0.001288992,0.003866976,0.00644496,0.030420211,0.008507347,0.029904615,0.014952307,0.000773395,0.019850477,0.002835782,0.029389018,0.023975251,0.003866976,0.002577984,0.001031194,0.008507347,0.042794535,0.006960557,0.002835782,0.050528487,0.041505543,0.002062387,0.014694509,0.00154679
0.003553299,0.000507614,0.018527919,0.00177665,0.295939086,0.01928934,0.007614213,0.001015228,0.032741117,0.00786802,0.011675127,0.005076142,0.031472081,0.011167513,0.004314721,0.003299492,0.004822335,0.005076142,0.005076142,0.040862944,0.026395939,0.030203046,0.018781726,0.000761421,0.007106599,0.007360406,0.002284264,0.011675127,0.005837563,0.038324873,0.005076142,0.049238579,0.014467005,0.000253807,0.017258883,0.005076142,0.036548223,0.02715736,0.002538071,0.004060914,0.000761421,0.006598985,0.045685279,0.009137056,0.003299492,0.053299492,0.033756345,0.001522843,0.015989848,0.003299492
0.00359147,0.002244669,0.015039282,0.002244669,0.3335578,0.018181818,0.008978676,0.003367003,0.040852974,0.010774411,0.006285073,0.004489338,0.02962963,0.008080808,0.004040404,0.004713805,0.00291807,0.004713805,0.00650954,0.032098765,0.044219978,0.022895623,0.013243547,0.001346801,0.00650954,0.005162738,0.001571268,0.008529742,0.006734007,0.038159371,0.006958474,0.052525253,0.017508418,0.000673401,0.014590348,0.004264871,0.024691358,0.028507295,0.004938272,0.00359147,0.000673401,0.008080808,0.026487093,0.00650954,0.003815937,0.047586981,0.03681257,0.003367003,0.014365881,0.001122334
0.003914746,0.002174859,0.015876468,0.005654632,0.310352327,0.019356242,0.008481949,0.002392344,0.035450196,0.010656807,0.010656807,0.004132231,0.039147455,0.01000435,0.004784689,0.005437147,0.006089604,0.003044802,0.007177033,0.028273162,0.029578077,0.017398869,0.015441496,0.001522401,0.007394519,0.005654632,0.002174859,0.010656807,0.005437147,0.038060026,0.008264463,0.03262288,0.011309265,0.000434972,0.01892127,0.00369726,0.039799913,0.027620705,0.003262288,0.00260983,0.000869943,0.008264463,0.032840365,0.011091779,0.003479774,0.057198782,0.047629404,0.00260983,0.01522401,0.001957373
0.003070849,0.001974117,0.02281202,0.002632156,0.292608028,0.023689406,0.010309278,0.001535424,0.037946918,0.010309278,0.010089932,0.005044966,0.036411494,0.014476859,0.00658039,0.00482562,0.004606273,0.003728888,0.005703005,0.039262996,0.039482343,0.017986401,0.01381882,0.001316078,0.007238429,0.003070849,0.002632156,0.007677122,0.011844703,0.027198947,0.008335161,0.040579074,0.016670322,0.000438693,0.023031367,0.003290195,0.023250713,0.033998684,0.005483659,0.004167581,0.000877385,0.007896469,0.035314762,0.005483659,0.003728888,0.054178548,0.035095416,0.003290195,0.019741171,0.001974117
0.004288939,0.001805869,0.020316027,0.00248307,0.348758465,0.028442438,0.00744921,0.000902935,0.029119639,0.009255079,0.004063205,0.004740406,0.033634312,0.013092551,0.003837472,0.003611738,0.003611738,0.002708804,0.007223476,0.03724605,0.028893905,0.014221219,0.014221219,0.001805869,0.009029345,0.004514673,0.001580135,0.008803612,0.005643341,0.017607223,0.007223476,0.032957111,0.015575621,0.001354402,0.016478555,0.003837472,0.025282167,0.030248307,0.004740406,0.003386005,0.000451467,0.006546275,0.026636569,0.00744921,0.003611738,0.056433409,0.056884876,0.004288939,0.01489842,0.001580135
0.004395604,0.002197802,0.017032967,0.002564103,0.327655678,0.021062271,0.011172161,0.004578755,0.046336996,0.012087912,0.010805861,0.004761905,0.028571429,0.011355311,0.006227106,0.004761905,0.005128205,0.004212454,0.005860806,0.034615385,0.03003663,0.015934066,0.012271062,0.002014652,0.008791209,0.004578755,0.002930403,0.01025641,0.006227106,0.018498168,0.009157509,0.028571429,0.016849817,0.000549451,0.023076923,0.003663004,0.034615385,0.023992674,0.004212454,0.002930403,0.000915751,0.009157509,0.028571429,0.00952381,0.003113553,0.050915751,0.046520147,0.002747253,0.017765568,0.002380952
