Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
0.015206744,0.001547636,0.017433019,0.0086093,0.127678199,0.016810992,0.011771091,0.00335215,0.000791155,0.094207652,0.030163687,0.005868562,0.00320425,0.038697268,0.015494051,0.008358083,0.007190457,0.009861137,0.015455838,0.003833354,0.023433204,0.020064071,0.049566103,0.017323333,0.008897315,0.012517665,0.002962233,0.003916149,0.008404081,0.004997442,0.035197927,0.005996647,0.050152747,0.023887517,0.001941091,0.036872233,0.00986326,0.009462021,0.045976889,0.003260155,0.011809305,0.002280056,0.017064332,0.09052149,0.006263432,0.002186646,0.021403657,0.016109709,0.005088021,0.015783481
0.01425304,0.002176283,0.024872043,0.006737455,0.129990075,0.015859797,0.010848303,0.003189509,0.001368351,0.090900587,0.028409227,0.005537146,0.00355374,0.043189575,0.016858123,0.007065263,0.006116605,0.009222507,0.014714124,0.003366658,0.027559906,0.020342328,0.049950208,0.020117994,0.006895564,0.018641201,0.002257407,0.005898894,0.011256408,0.00507689,0.034404146,0.006106672,0.050150535,0.025448191,0.001663876,0.036451293,0.010854926,0.008614074,0.044018202,0.003345135,0.008527983,0.001952777,0.017821681,0.076799034,0.005345925,0.002103437,0.023454851,0.01426794,0.004413823,0.016432634
0.014720091,0.001734374,0.019245007,0.007471716,0.13225584,0.015197862,0.011221891,0.003391029,0.000933453,0.080544495,0.031568062,0.008730774,0.003223318,0.036657468,0.022221259,0.00664298,0.006389369,0.009805758,0.01542693,0.003493291,0.023355965,0.022620492,0.046524584,0.017148215,0.007478261,0.022321067,0.002384764,0.004966691,0.010038099,0.005963956,0.035796008,0.006809873,0.054681869,0.027051327,0.001509396,0.035838549,0.007119115,0.010425879,0.049922976,0.003374667,0.011647304,0.001861998,0.01790414,0.071101156,0.005624444,0.002405217,0.024749191,0.016533003,0.004654176,0.015993056
0.012699698,0.00182948,0.01752133,0.006978865,0.126315336,0.013103031,0.012552774,0.002797903,0.001084973,0.081622346,0.029909522,0.006443442,0.002749871,0.040540283,0.017365224,0.007921153,0.006518316,0.010546704,0.014108891,0.003771271,0.025299798,0.022981515,0.048325108,0.016098716,0.006169373,0.017411844,0.001934728,0.005007406,0.009456079,0.006010441,0.040784684,0.006526086,0.05971097,0.0247227,0.001745423,0.04218964,0.009143161,0.009290791,0.043672296,0.003549473,0.012061146,0.002140279,0.017820122,0.075806861,0.00583597,0.002546438,0.026397486,0.016273187,0.005530821,0.017905592
0.013844117,0.002106759,0.019139218,0.008359351,0.112102444,0.014662002,0.012254176,0.003374481,0.001228238,0.073240912,0.031194564,0.007623959,0.003243338,0.049583584,0.017875727,0.007417372,0.007165661,0.010233436,0.014707832,0.003873673,0.028109867,0.022572221,0.047572009,0.023078463,0.00605235,0.017108607,0.002915479,0.004948205,0.008293074,0.005844354,0.041664904,0.005997355,0.056570156,0.024522454,0.00163436,0.038224851,0.008951612,0.009325301,0.041119177,0.003913158,0.011593522,0.002167396,0.016926698,0.083587865,0.005589822,0.00278222,0.026416281,0.016238546,0.005300037,0.016388727
0.014139745,0.00254049,0.017171833,0.008761487,0.111937714,0.019503002,0.011463571,0.003692097,0.001284564,0.074890601,0.030265654,0.003512095,0.00318959,0.042126048,0.019813234,0.00695328,0.006530547,0.010146961,0.015028848,0.003869373,0.025106263,0.026915152,0.046651339,0.014634752,0.006521001,0.019504366,0.003243455,0.005066662,0.008216707,0.00556576,0.043350611,0.006566002,0.056944211,0.027654253,0.001613886,0.039287599,0.010095824,0.010986973,0.048026586,0.0038646,0.010115597,0.002192076,0.01775275,0.073207168,0.006275543,0.002719811,0.02880586,0.018686854,0.005553487,0.015989543
0.011779472,0.002621449,0.017342089,0.007664923,0.126045041,0.014690405,0.012165452,0.002541679,0.001049866,0.07552667,0.028754879,0.006458092,0.003320073,0.044173501,0.018409324,0.008004585,0.007732469,0.009952499,0.013722882,0.004689016,0.025600778,0.024373361,0.046344639,0.015343998,0.006182759,0.015107907,0.003285978,0.00460989,0.008927721,0.005422378,0.03918535,0.005953744,0.057549,0.026179105,0.001515615,0.042538875,0.009707401,0.010827387,0.043121705,0.004137707,0.012208553,0.002039262,0.015800098,0.079091197,0.007168938,0.002470916,0.027353771,0.016950319,0.005548465,0.01712787
0.015856293,0.00250016,0.021773803,0.007870947,0.118234471,0.015725931,0.012019256,0.003337537,0.00211905,0.072345667,0.029078739,0.006462238,0.003368797,0.039738504,0.020512084,0.007795789,0.007420665,0.00962751,0.014655099,0.003758553,0.026666374,0.026187493,0.048619092,0.015012265,0.008384414,0.018663735,0.002257393,0.005306271,0.009917499,0.0056794,0.038732853,0.006910524,0.056053725,0.026748848,0.001575653,0.035302201,0.010107057,0.010879918,0.046823287,0.003697363,0.011898871,0.002263379,0.016396365,0.075975189,0.005662107,0.00265114,0.027493109,0.016290612,0.005759213,0.016844651
0.01587681,0.001699136,0.021229633,0.009266708,0.100785099,0.014413286,0.012977762,0.003024707,0.004426084,0.078607556,0.031455861,0.005003845,0.003217294,0.042281021,0.018060144,0.008397335,0.007303278,0.010657841,0.01520139,0.004546963,0.025448789,0.024720783,0.042522779,0.020887484,0.006048048,0.017746679,0.002659338,0.005260627,0.009208659,0.006110878,0.03945573,0.006769225,0.05831832,0.027932614,0.00170255,0.041811847,0.009938031,0.008947096,0.043896156,0.003978081,0.012218342,0.001977772,0.015634369,0.076560808,0.005880047,0.00295778,0.029890581,0.017351261,0.006162781,0.017736435
0.013728297,0.001906931,0.022617724,0.008176668,0.114718738,0.014057931,0.011933027,0.003303697,0.000928726,0.08409819,0.030105035,0.006020338,0.002980749,0.052384432,0.019410978,0.007333526,0.007096832,0.009876992,0.013597914,0.003295674,0.022321521,0.022057413,0.044007844,0.016066494,0.0075515,0.022946021,0.001880186,0.004465775,0.008762387,0.005603782,0.037913957,0.005454009,0.05403461,0.025651295,0.001721052,0.036003014,0.009743935,0.009895045,0.043782516,0.003555771,0.014187645,0.002089467,0.015948815,0.08793211,0.005028092,0.002489976,0.024576808,0.013777776,0.005107659,0.01664419
